,publication_number,publication_date,country_code,family_id,title_text,abstract_text,uspc_code,cpc_code,ipc_code,refs,embedding_v1,valid
366,US-7874514-B2,20110125,US,38875590,Amphibious aircraft,"A multi-wing, multi-engine, multi-hull amphibious aircraft is disclosed. In the illustrative embodiment, the aircraft has an open frame structure without a fuselage.","['440/37.', '244/105.', '244/45.A', '244/48.', '114/273.', '244/101.', '244/39.']","['B64C29/0033', 'B64C39/04', 'B64C3/385', 'B64C35/00', 'B64C39/08']","['B64C3/38', 'B64C3/00', 'B64C25/54', 'B64C5/16']","['US-1890113-A', 'US-4387866-A', 'US-2006016931-A1', 'US-1857347-A', 'US-6089503-A', 'US-5863013-A', 'US-5145129-A', 'US-5758844-A', 'US-3244246-A', 'US-3159361-A', 'US-3221831-A']","[-0.024702594, -0.19981919, -0.0076357657, -0.121070005, -0.03242267, -0.075972594, -0.017952133, -0.07354276, 0.13235505, -0.150581, -0.0736055, 0.29477802, 0.17300966, -0.014466058, 0.011260255, 0.26713687, 0.023406569, 0.014283282, -0.18111624, 0.22760431, -0.15918562, 0.10572113, -0.23384988, -0.13815357, 0.25055346, -0.07512327, -0.00813379, -0.0631084, 0.06892287, -0.03985547, 0.1389248, 0.07158695, -0.22587042, 0.10864973, -0.071907476, -0.024468487, 0.052909695, -0.23676649, 0.048171386, 0.07547258, 0.006499968, -0.027023893, -0.046524644, -0.099311374, -0.112331524, -0.06507141, 0.037870873, 0.17425841, -0.21697098, -0.05646977, 0.0012636584, -0.099750765, -0.06666641, -0.027089212, -0.12133069, -0.07646454, 0.081078105, -0.012344989, 0.18717663, 0.12592235, 0.15448904, -0.046742696, -0.021310491, 0.17936231]",True
367,US-2013204464-A1,20130808,US,48903623,Semi-autonomous underwater vehicle,A semi-autonomous underwater vehicle has (a) a hull; (b) one or more thruster motors; (c) a preprogrammed controller for controlling the motors and/or separate steering components to carry out a plurality of different maneuvers; and (d) a wireless signal receiver for providing instructions to the controller.,['701/2.'],"['B63H21/21', 'B63G2008/004', 'B63G2008/005', 'A01K15/02', 'A01K79/02', 'B63G8/001']",['B63H21/21'],"['US-7007625-B2', 'US-2007125289-A1', 'US-2007203623-A1', 'US-D677211-S', 'US-2002083880-A1', 'US-2012215348-A1', 'US-2004083940-A1', 'US-2012186422-A1', 'US-5995882-A', 'US-2012312221-A1', 'US-2005204992-A1', 'US-2011004367-A1', 'US-6269763-B1', 'US-2011297070-A1']","[-0.10559446, -0.27095515, -0.055369385, 0.11947316, -0.13052261, -0.07996265, 0.15289088, -0.124285504, -0.038016547, -0.17609379, -0.0312776, 0.10149978, 0.06889785, 0.06403615, -0.047364492, 0.30217555, 0.15223901, -0.05970263, -0.23244077, 0.094526745, -0.26002666, 0.029054075, -0.13170607, -0.1019847, 0.1827502, -0.15345503, 0.08911796, 0.08948028, 0.13275671, 0.024059596, 0.19845401, -0.017498031, -0.07112187, -0.027235273, -0.2621877, -0.038070004, 0.07569135, -0.27267855, -0.020254755, 0.12018308, -0.07131105, -0.0046416447, -0.07361602, 0.059487917, 0.021591213, -0.11248789, 0.017286947, 0.07311228, -0.06798844, -0.16494861, 0.20991988, -0.015082983, -0.028728858, 0.049625628, 0.010272589, -0.018634332, 0.016131194, -0.14929794, 0.15529095, 0.066279165, 0.02206166, 0.19306858, 0.0015974176, 0.02367609]",True
368,US-2008300742-A1,20081204,US,40089160,Hybrid remotely/autonomously operated underwater vehicle,"Disclosed is an underwater vehicle that can be operated as a remotely operated vehicle (ROV) or as an autonomous vehicle (AUV). The underwater vehicle has a tether, which may be a fiberoptic cable, that connects the vehicle to a control console. The underwater vehicle has vertical and lateral thrusters, pitch and yaw control fins, and a propulsor, all of which may be used in an ROV-mode when the underwater vehicle is operating at slow speeds. The underwater vehicle may also be operated in a AUV-mode when operating at higher speeds. The operator may switch the vehicle between ROV-mode and AUV-mode. The underwater vehicle also has a fail-safe mode, in which the vehicle may navigate according to a pre-loaded mission plan if the tether is severed.","['701/21.', '114/312.']","['G05D1/0038', 'B63C11/40', 'B63G8/001']","['B63G8/00', 'G05D1/10']","['US-6625083-B2', 'US-6317387-B1', 'US-7007625-B2', 'US-6588701-B2', 'US-6390012-B1', 'US-7039367-B1', 'US-7506606-B2', 'US-2002022909-A1', 'US-H2173-H', 'US-7069124-B1', 'US-7500441-B2', 'US-5995882-A', 'US-6771563-B1', 'US-5370074-A', 'US-2006191457-A1', 'US-6269763-B1', 'US-2009212157-A1', 'US-5307271-A']","[-0.1198564, -0.13578938, -0.06837198, -0.02916359, -0.07324973, -0.018409763, -0.039449953, 0.026737288, -0.049140386, -0.15250318, -0.1502185, 0.12237979, 0.24011925, -0.0035974125, -0.15338114, 0.17861128, 0.061497014, 0.112620614, -0.28849244, 0.2757562, -0.09266065, -0.13822876, -0.20191017, -0.116995454, 0.19287181, -0.14293316, 0.043517493, 0.06941613, -0.0056604925, 0.083676316, 0.16115293, 0.010314634, -0.17080833, 0.01850377, -0.2266911, -0.08222474, 0.14156449, -0.29060376, 0.013507335, 0.10606025, 0.022158312, 0.026093379, 0.023119338, 0.052514415, 0.030800804, -0.10375971, 0.08306939, 0.07657908, 0.0044106045, 0.011547445, 0.032794323, -0.14668463, -0.025991583, 0.111073256, -0.012248034, 0.034017373, 0.18203819, 0.09867606, 0.09012376, 0.02164454, 0.016385907, 0.1666434, -0.18945311, 0.19248834]",True
369,US-2012176884-A1,20120712,US,45562434,"Method, system and apparatus for downlink shared channel reception in cooperative multipoint transmissions",A method and apparatus may be used to enable reception of a downlink (DL) shared channel in a cooperative multipoint transmission (CoMP). The method and apparatus may determine whether CoMP is applied to a transmission. The method and apparatus may acquire other CoMP related information. The method and apparatus may apply to non-transparent CoMP scenarios.,"['370/203.', '370/329.']","['H04W72/042', 'H04L5/0035', 'H04B7/024', 'H04W68/005']","['H04W72/04', 'H04J99/00']","['US-2011038344-A1', 'US-2011077038-A1', 'US-2011085503-A1', 'US-2010322178-A1']",",",False
370,US-2014341109-A1,20141120,US,46321465,"Methods, Apparatus and Systems for Managing Converged Gateway Communications","Systems and methods for providing a converged gateway (CGW) may be disclosed. A policy may be by the CGW to make routing decisions (e.g. segregation and/or aggregation of flows or traffic associated with data) for various interfaces and/or radio access technologies (RATs) that may be included in a LAN, device, and/or communication system. The policy may be locally stored within the CGW. Dynamic flow management, load balancing, offloading, PDF context establishment, prioritization, detection of devices, and the like may also be provided and/or implemented in the CG W and may be used to route flows and/or traffic associated with data.",['370/328.'],"['H04W36/22', 'H04L47/14', 'H04W88/16', 'H04L43/50', 'H04L45/308', 'H04L47/2475', 'H04W28/0263', 'H04W36/14', 'H04W40/02']","['H04L12/26', 'H04W40/02', 'H04L12/801']","['US-2010235877-A1', 'US-2009254572-A1', 'US-2010097995-A1', 'US-8848608-B1', 'US-2012026933-A1', 'US-7324553-B1', 'US-2012026879-A1']",",",False
371,US-5640452-A,19970617,US,23707463,Location-sensitive decryption of an encrypted message,"A system for assuring the location integrity of a decryption chip used to receive and decrypt encrypted signals ES received from an encrypted signal source. The decryption chip operates in association with a licensed signal receiver and is licensed for use at a selected site or location L i  and is positioned adjacent to a Satellite Positioning System (SATPS) antenna and receiver/processor that determine the present location L of this antenna. If the SATPS-determined location L is within a region R(L i  ;d i ), centered at the location L i  and having a selected diameter d i , and if the signal ES is associated with a channel that is authorized for reception by this signal receiver, the deception chip is enabled, and the signal ES is decrypted for audible or visual display on the signal receiver. Otherwise, the decryption chip does not decrypt the incoming signal ES. The licensed site location L i  can be changed and the group of channels for which signal receipt and decryption is authorized can be changed. This system can operate on encrypted television signals and other similar signals. The SATPS may be a Global Positioning System (GPS) or a Global Orbiting Navigational Satellite System (GLONASS), or another suitable satellite-based location determination system.","['380/241.', '342/357.31', '380/258.', '348/E07.063']","['H04N21/4524', 'H04N7/165']","['H04N21/45', 'H04N7/16', 'G01S19/48']","['US-4205343-A', 'US-5036537-A', 'US-4916737-A', 'US-4286288-A', 'US-4947428-A', 'US-4993067-A', 'US-4117271-A', 'US-4912760-A', 'US-4710955-A', 'US-5382957-A', 'US-4887296-A', 'US-5014309-A', 'US-4823386-A', 'US-5349459-A', 'US-4102521-A', 'US-4222067-A', 'US-4739510-A', 'US-4712239-A', 'US-4709266-A', 'US-5363448-A', 'US-4932057-A', 'US-4972431-A']",",",False
372,US-2010208069-A1,20100819,US,27398070,Automated upload of content based on captured event,"Systems and methods for automatically capturing, uploading, and publishing content. The system may include one or more monitoring modules for providing captured content to a remote site.","['348/143.', '348/E07.085']","['G06F3/04847', 'H04L67/06', 'H04L29/06', 'H04L69/329', 'G06F17/3089', 'H04L67/20', 'H04L67/22', 'H04L67/36', 'H04L67/38', 'G06F3/0481', 'H04L67/12', 'H04L67/08', 'H04L67/02', 'H04L41/22', 'H04L41/0233']","['H04L12/24', 'G06F17/30', 'H04L29/08', 'H04L29/06', 'H04N7/18']","['US-6388579-B1', 'US-7209955-B1', 'US-7190392-B1', 'US-6005476-A', 'US-6098116-A', 'US-6032202-A', 'US-6009401-A', 'US-6061738-A', 'US-5291193-A', 'US-5963624-A', 'US-4990890-A', 'US-4977612-A', 'US-5594858-A', 'US-6006039-A', 'US-6981016-B1', 'US-6930709-B1', 'US-2003234809-A1', 'US-5898386-A', 'US-5754765-A', 'US-6275490-B1', 'US-7117519-B1', 'US-6288716-B1', 'US-6680730-B1', 'US-5829444-A', 'US-6166729-A', 'US-7272845-B2', 'US-7250854-B2', 'US-5802467-A', 'US-6562380-B1', 'US-2005007454-A1', 'US-6385772-B1', 'US-6035323-A', 'US-6006117-A', 'WO-0029935-A1', 'US-6330597-B2', 'US-6069655-A', 'US-2002058499-A1', 'US-5817993-A', 'US-6202210-B1', 'US-5818845-A', 'US-6292830-B1', 'US-6219702-B1', 'US-6907387-B1', 'US-5689442-A', 'US-6298332-B1', 'US-6005482-A', 'US-6275997-B1', 'US-7010144-B1', 'US-5872928-A', 'US-6286038-B1', 'US-7555528-B2', 'US-6654782-B1', 'US-5574965-A', 'US-6943681-B2', 'US-6134606-A', 'US-6147601-A', 'US-6411724-B1', 'US-6233428-B1', 'US-6311197-B2', 'US-6591279-B1', 'US-6236997-B1', 'US-6710790-B1', 'US-7356570-B1', 'US-6715003-B1', 'US-6198408-B1', 'US-6584466-B1', 'US-5859852-A', 'US-7254279-B2', 'US-2002169914-A1', 'US-6954859-B1', 'US-6002427-A', 'US-6698021-B1', 'US-6012084-A', 'US-5857152-A', 'US-6567122-B1', 'US-6182094-B1', 'US-6803945-B1', 'US-3812462-A', 'US-5815086-A', 'US-7231592-B2', 'US-2004150546-A1', 'US-6237049-B1', 'US-6636259-B1', 'US-6212556-B1', 'US-7287088-B1', 'US-6163316-A', 'US-6243000-B1', 'US-6686838-B1', 'US-8121874-B1', 'US-5812394-A', 'US-6020881-A']",",",False
373,US-8380375-B2,20130219,US,43586547,"Device, computer storage medium, and computer implemented method for metrology with inertial navigation system and aiding","A metrology device, computer program product and computer-implemented method generating survey data without having the device touch subsea objects being surveyed. The metrology device may be used with an underwater vehicle or diving personnel, and may comprise an inertial navigation system having gyroscopes to detect angular velocity and accelerometers for the detection of linear velocity and transported by an underwater robotic apparatus or diver, the inertial navigation system outputting position and orientation data of the device for storage; an aiding device for collecting image data of the subsea objects, the aiding device being positioned so that the distance and orientation between the optical scanner and the inertial navigation system is known; and a computer for using the position information and image data between a successively visited known point to determine the drift of the metrology device and to use the drift of the metrology device to correct measurements of same.","['701/21.', '367/131.', '367/134.']","['G01C21/06', 'G01C21/165']","['H04B11/00', 'G05D1/00']","['US-2007025185-A1', 'US-2007106462-A1', 'US-4315326-A', 'US-2003093222-A1', 'US-2003078706-A1', 'US-2009238042-A1']","[0.008481232, -0.111530446, -0.053516462, 0.006367955, -0.03524682, -0.08418946, 0.08433396, 0.011040726, 0.025644172, -0.12599054, -0.03220369, 0.22098362, 0.23601717, -0.0071219685, -0.15911219, 0.0021300751, 0.07302043, 0.034893494, -0.22691841, 0.22710793, 0.2009526, -0.09645874, -0.23649634, 0.13810946, 0.0487189, 0.024644444, 0.09129621, 0.12799329, 0.064370096, 0.074955724, 0.2643172, -0.03579045, -0.13047287, 0.0041381023, -0.07097714, -0.039743505, 0.03019931, -0.16577369, -0.029635308, 0.10269931, -0.14148532, -0.23932171, 0.014980381, 0.07169217, -0.06926825, -0.17013614, 0.01049188, 0.039107244, 0.098756425, -0.11649406, 0.07300284, -0.20701702, 0.046111055, 0.259632, -0.019715201, 0.121969774, 0.15453292, 0.11122272, -0.01682266, -0.028400505, -0.087322466, 0.07586279, -0.2445001, 0.17406705]",True
374,US-7548199-B2,20090616,US,36180214,Radiation-hardened fast acquisition/weak signal tracking system and method,"A global positioning system (GPS) receiver and method of acquiring and tracking GPS signals comprises an antenna adapted to receive GPS signals; an analog radio frequency device operatively connected to the antenna and adapted to convert the GPS signals from an analog format to a digital format; a plurality of GPS signal tracking correlators operatively connected to the analog RF device; a GPS signal acquisition component operatively connected to the analog RF device and the plurality of GPS signal tracking correlators, wherein the GPS signal acquisition component is adapted to calculate a maximum vector on a databit correlation grid; and a microprocessor operatively connected to the plurality of GPS signal tracking correlators and the GPS signal acquisition component, wherein the microprocessor is adapted to compare the maximum vector with a predetermined correlation threshold to allow the GPS signal to be fully acquired and tracked.",['342/357.63'],"['G01S19/14', 'G01S19/37', 'G01S19/29']","['G01S19/39', 'G01S19/09']","['US-2006055596-A1', 'US-5594453-A', 'US-6888879-B1', 'US-2002072853-A1', 'US-6211822-B1', 'US-6466958-B1', 'US-5459473-A', 'US-6014080-A', 'US-2005010362-A1', 'US-7069019-B2', 'US-6278404-B1', 'US-2002196180-A1', 'US-2004220734-A1', 'US-2004143392-A1', 'US-6366599-B1', 'US-6735243-B1', 'US-5404007-A', 'US-6261508-B1', 'US-6289041-B1', 'US-2002067307-A1']",",",False
375,US-7837144-B2,20101123,US,39049730,Fluid-driven artificial muscles as mechanisms for controlled actuation,"A fluid contact surface actuation system for a vehicle, including a first fluid contact surface constructed and arranged to act against a first fluid passing over the first fluid contact surface; and a first fluid actuator coupled to the first fluid contact surface to move the first fluid contact surface between a first position and a second position to enable control of the vehicle in a predetermined manner, the first fluid actuator having a first resilient bladder that receives a second fluid such that pressure of the second fluid moves the first bladder between a contracted configuration and an expanded configuration.","['244/99.5', '244/99.3', '92/90.', '92/92.', '244/99.2']","['B64C3/54', 'B64C2027/7266', 'Y02T50/34', 'B63B1/248', 'B64C27/615', 'B64C3/48', 'B64C9/00', 'B63H25/382', 'B64C13/28']","['B64C3/38', 'B64C5/10', 'B64C9/00', 'B64C13/00']","['US-5538202-A', 'US-6908028-B2', 'US-5158005-A', 'US-2483088-A', 'US-4615260-A', 'US-4733603-A', 'US-4939982-A', 'US-2415128-A', 'US-5067390-A', 'US-5651513-A', 'US-5201262-A', 'US-5887828-A', 'US-6349746-B1', 'US-6800351-B1', 'US-3987983-A', 'US-3082142-A', 'US-2844126-A']","[0.0068674562, -0.34082073, -0.055054713, -0.08003551, -0.017725362, -0.034767434, -0.10325514, -0.02768039, 0.18097736, -0.07911962, 0.012469001, 0.090735205, 0.24273175, -0.15077563, -0.058087837, 0.15107918, 0.11689236, -0.01077548, -0.07405972, 0.26410103, -0.07753569, -0.22623965, -0.2525511, -0.0011289873, 0.29587784, 0.042345073, -0.023251656, -0.151323, 0.04552852, -0.0030653365, -0.024921486, 0.07291233, -0.23345058, 0.13073547, -0.05895087, -0.16560516, 0.06929184, -0.098769516, 0.14636573, -0.043265674, -0.12277673, -0.11470414, 0.11976983, -0.20366198, -0.102672786, 0.10934339, 0.109429374, -0.04623814, 0.020179447, -0.10290165, -0.105299465, -0.027235406, -0.02102002, -0.061220326, -0.14844728, -0.14993532, -0.007784295, -0.061630506, 0.10643326, 0.021813925, 0.13163565, 0.05750319, -0.02110803, -0.077987924]",True
